2025-04-13 21:46:57.309 | SUCCESS  | proxy_tester:test_proxy:35 - Proxy 179.61.154.8:8050 working, response time: 11.84s
2025-04-13 21:46:57.350 | ERROR    | proxy_tester:test_proxy:41 - Proxy 106.75.226.193:8119 failed: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2025-04-13 21:46:57.709 | ERROR    | proxy_tester:test_proxy:41 - Proxy 36.93.68.47:41890 failed: HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D8ECBCD6D0>, 'Connection to 36.93.68.47 timed out. (connect timeout=10)')))
2025-04-13 21:46:59.070 | ERROR    | proxy_tester:test_proxy:41 - Proxy 23.138.88.96:999 failed: HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D8ECBCD810>, 'Connection to 23.138.88.96 timed out. (connect timeout=10)')))
2025-04-13 21:46:59.456 | ERROR    | proxy_tester:test_proxy:41 - Proxy 95.179.227.47:3002 failed: HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D8EE0A8E10>, 'Connection to 95.179.227.47 timed out. (connect timeout=10)')))
2025-04-13 21:46:59.496 | ERROR    | proxy_tester:test_proxy:41 - Proxy 72.10.160.170:30313 failed: HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000001D8ECBCFB10>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it')))
2025-04-13 21:46:59.633 | ERROR    | proxy_tester:test_proxy:41 - Proxy 59.37.18.243:3128 failed: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))
2025-04-13 21:46:59.705 | ERROR    | proxy_tester:test_proxy:41 - Proxy 103.148.216.121:8080 failed: HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D8EE0A9310>, 'Connection to 103.148.216.121 timed out. (connect timeout=10)')))
2025-04-13 21:46:59.761 | ERROR    | proxy_tester:test_proxy:41 - Proxy 45.87.68.5:15321 failed: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2025-04-13 21:46:59.969 | ERROR    | proxy_tester:test_proxy:41 - Proxy 89.151.251.50:32000 failed: HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000001D8ECBCFD90>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it')))
2025-04-13 21:47:00.203 | ERROR    | proxy_tester:test_proxy:41 - Proxy 103.126.87.120:1136 failed: HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to connect to proxy', ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001D8EE0AA850>, 'Connection to 103.126.87.120 timed out. (connect timeout=10)')))
2025-04-13 21:47:00.311 | ERROR    | proxy_tester:test_proxy:41 - Proxy 182.204.181.77:1080 failed: HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000001D8EE0AB610>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it')))
2025-04-13 21:47:00.312 | ERROR    | proxy_tester:test_proxy:41 - Proxy 111.132.16.22:3389 failed: HTTPSConnectionPool(host='www.google.com', port=443): Max retries exceeded with url: / (Caused by ProxyError('Unable to connect to proxy', NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x000001D8EE0AB110>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it')))
